0.000000000000000000e+00,7.871821571158872377e-01,4.472127434990583517e+00,1.933542617934247421e+00,2.389342029971211478e-01,6.628248649411101034e+00,1.577330366894204250e+00,2.803184295742410237e-01,2.334992164280479954e-01,7.898768192493594369e-08,1.188260990978098119e+00,4.194979191137604424e-01,7.907884124530129705e-03,5.547798329201217848e-01,4.814563309467737723e-02,4.444759482581111421e+00,0.000000000000000000e+00
3.127907307678681424e-06,0.000000000000000000e+00,3.724631956804500099e+00,1.606814503788023929e+00,3.564003768113456518e-08,3.050259772832714766e+00,4.560751366313290486e-07,2.592544472664815748e-07,1.157622465191584672e-06,9.412164973445658877e-08,1.935044256960509967e+00,8.619221796162523038e-08,2.703116681503816526e-07,6.539724869321558165e-01,6.652918110293143828e-07,2.263279120297463809e+00,0.000000000000000000e+00
5.415989053133211574e-08,2.837748489343033038e-08,0.000000000000000000e+00,2.075112404502981812e-08,7.747854877274667877e-10,5.195012430666025027e-01,4.903257024039872526e-08,2.554979199243604908e-08,8.126275104655048350e-08,1.038462907915029317e-08,4.128138148879461409e-07,8.180322574523053583e-08,3.096418477728281909e-08,2.344339850203780128e-10,4.446548204791183095e-09,1.722658320838921675e+00,1.393807662612040144e+00
2.234813989046407456e-07,8.503181316328217063e-08,3.027127831294167848e+00,0.000000000000000000e+00,2.507218640780876462e-08,2.466211191756198851e+00,1.358049897155280387e-08,1.870065512200612846e-08,1.015339125076005736e-07,7.827163902302804826e-08,1.983913494057124138e+00,9.285606406068513454e-08,1.923433390733230657e-07,1.577223865718940260e-07,1.606522201644344056e-08,3.754088390319960666e+00,0.000000000000000000e+00
3.393591762222657578e-05,1.900697113770015489e+00,5.353758906458886635e+00,2.298693111940346423e+00,0.000000000000000000e+00,3.020562394728401934e+00,1.735966944348371843e+00,5.817540655491929558e-01,2.678697916822791458e-01,3.065579709701403746e-06,1.524840875228121062e+00,2.940569786917565954e-06,1.600725881162848385e-06,5.930296030353874315e-01,1.776908067023677220e-05,3.305246732438352542e+00,0.000000000000000000e+00
1.381298921651348555e-08,2.070501087082505288e-08,8.339192551987256188e-06,9.324825128834336217e-09,1.364787139139939245e-09,0.000000000000000000e+00,4.650553329956911314e-09,1.855168399728851665e-08,2.084337845542959613e-08,2.284393496604754630e-08,2.412533957900518497e-08,3.994421620153607734e-08,9.483258704369771615e-10,6.369756860663815137e-09,1.707973885851129647e-09,4.208782524234444544e+00,2.446115069793962371e-01
7.594559688618733195e-07,5.093738603843911417e-01,3.790878783614211045e+00,6.993831350625525634e-01,6.446137979704427980e-07,3.711207761158732854e+00,0.000000000000000000e+00,5.429158489855598901e-01,1.038496250550119144e-06,1.609502209682266059e-07,2.202368244401951891e+00,5.478126888838353010e-07,4.969624784967777431e-07,1.754880115824004050e-01,9.501372562430426133e-07,5.119858241317606584e+00,0.000000000000000000e+00
4.794892898952277533e-06,8.451485324475815908e-01,3.276781028638239945e+00,5.502016873470298997e-01,2.762033433013530957e-07,2.486689568042820930e+00,1.943063099906600382e-07,0.000000000000000000e+00,1.876733546620685094e-07,1.474256585408339146e-07,2.183976864811832286e+00,1.703543242408303154e-06,1.489135848196812267e-07,8.301017936779551132e-01,2.367753124576482378e-06,4.629389909903134814e+00,0.000000000000000000e+00
1.065536191531183401e-05,9.876975284677896871e-02,4.280189480299159577e+00,1.254560944505098474e+00,1.505863420454408240e-05,4.851825411449760317e+00,5.724440037398076386e-01,4.005455776318025268e-02,0.000000000000000000e+00,3.362500361190145271e-06,1.738205612589143190e+00,5.593902677515246965e-06,1.001933886112683533e-06,6.614690093223524192e-02,7.865449526267412946e-07,2.429248432622415521e+00,8.199559225326671918e-02
3.358254981318214427e-01,8.697192164102526268e-01,3.554293062610891507e+00,1.208627028631528821e+00,5.806803135546473316e-02,3.841051565030848547e+00,5.344144992161999896e-01,2.255760581202637560e+00,8.658253326103182435e-02,0.000000000000000000e+00,3.649344690003220926e+00,8.563621081942423760e-03,2.803561445837478017e-01,6.940837703326667718e-01,2.591617312522878636e-01,3.379815447320543065e+00,0.000000000000000000e+00
1.523940845048322668e-07,5.820495559785661272e-08,2.077508186591502604e+00,2.523533189733852477e-07,2.193752623735104160e-08,4.225494617847190604e+00,7.823287543291313256e-08,9.844127217554975731e-09,1.084474008271807052e-07,3.490246651282602627e-08,0.000000000000000000e+00,8.835990882509343293e-08,9.276578474688577586e-08,8.420954032003002471e-09,3.346364803017007748e-08,4.323009680709465563e+00,6.720240804163427617e-01
1.975596441570329952e-05,5.849638170911102275e-01,3.545347038253018113e+00,1.418543099087752113e+00,3.512099167521666176e-01,2.915587833451634303e+00,9.183306309361620734e-01,8.759283001115540923e-01,1.455183174584586403e-01,1.646777010694909945e-06,1.397342563927549408e+00,0.000000000000000000e+00,7.434103711162794170e-02,3.970500092007261395e-01,3.642422348721972014e-01,5.629968881260920099e+00,0.000000000000000000e+00
2.905395147780583630e-03,2.554084710182983886e-01,3.826086612222324046e+00,2.526940971998207885e+00,3.751069441996439102e-01,5.225666960550571893e+00,1.147789298683248083e+00,9.227709635944908451e-01,1.879856637296894728e-01,3.150031095557220782e-06,1.432087693864767086e+00,2.677887940356091738e-05,0.000000000000000000e+00,1.007895993782457644e+00,6.427288614084049231e-06,3.534984569050252379e+00,0.000000000000000000e+00
5.014644174180467744e-06,1.904811779812663119e-06,4.162578376603622843e+00,1.145144531513648811e+00,2.774077392961543740e-08,2.658060514853417988e+00,3.075767564082174607e-08,5.490658503153023234e-08,1.439659100992531429e-06,1.987302579526500009e-08,3.085406616730936857e+00,4.907239861335441636e-07,6.135674811052808241e-07,0.000000000000000000e+00,8.770757121078463781e-08,4.365861695756489524e+00,0.000000000000000000e+00
2.016340366715205711e-04,1.391269114695554476e+00,2.813934336279554582e+00,6.717853928511626771e-01,1.337962554414081351e-01,3.338255092331431584e+00,4.505231700409974560e-01,4.436818513686714982e-01,4.855258714531977549e-01,4.129463302568398164e-06,1.785280799323528900e+00,4.773069220664524274e-06,2.576865292035351862e-01,1.870723227026751534e+00,0.000000000000000000e+00,3.887900756466943886e+00,2.022637240769299183e+00
2.910343041415669573e-09,6.805255408132514196e-10,1.920542226017360091e-07,7.244828939415570351e-09,2.552975274759672342e-09,3.889279005665628897e-08,4.285438301802970442e-10,9.592989276022420213e-10,2.952234043807946789e-10,1.570953885800994304e-08,4.077983953382403597e-09,2.538881867451033100e-09,4.408276107827246176e-09,7.767026208716403853e-11,5.823803994630198362e-09,0.000000000000000000e+00,6.765104111583011837e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
