0.000000000000000000e+00,7.565624613119750208e-01,5.018985311132503568e+00,1.289840054006847092e+00,6.379546156290812897e-01,6.445597997127246792e+00,5.811377425546038027e-03,1.468845977789438005e-02,3.365125549133454186e-01,6.817388614751020105e-08,2.365496955856536410e+00,6.043377484335354932e-01,8.097519627668735287e-02,3.147714791592323008e-02,1.248177941678455943e-01,2.889297125854255022e+00,0.000000000000000000e+00
4.012410656489333069e-06,0.000000000000000000e+00,3.041451784426475236e+00,2.892748956913684943e-01,2.116178891247927574e+00,3.419921209186211897e+00,7.292270328145244375e-08,6.438761321867950138e-02,8.394472151937913684e-02,1.023946070547227986e-09,2.302659460053246399e+00,3.420495211356236860e-06,3.294668816946663445e-07,4.696184950563970228e-01,5.281038460040391287e-07,5.737296381982872617e+00,0.000000000000000000e+00
6.861421561625626037e-08,1.091131163460764298e-08,0.000000000000000000e+00,7.661345871795114097e-08,1.233420033146185509e-08,1.611008835952085448e-06,3.101080069764518129e-09,3.676708758243927563e-08,4.870732067536294358e-08,2.856294370516506872e-10,1.501651069528340152e-07,7.634402184634511215e-08,9.667139655077541141e-09,1.279815370609625747e-08,2.790332903098163371e-08,9.093547854801190544e-01,1.310075045824835582e+00
8.601989957354099864e-07,3.926191616347323179e-06,2.629645914202775714e+00,0.000000000000000000e+00,4.993743855891805694e-01,3.042448688980658122e+00,1.077281205819649589e-06,5.660029457539485914e-06,1.683522734481360597e-02,3.222925560825839821e-08,1.622838732817606822e+00,2.222324552828789557e-06,1.102160525157189902e-06,1.215914995039570901e-01,7.085227859064398108e-06,5.708596775807364132e+00,0.000000000000000000e+00
3.125394941667676937e-07,4.609778211647315494e-08,3.853669690551113636e+00,9.430468303209009262e-07,0.000000000000000000e+00,3.901842762649939012e+00,2.865750121523968186e-08,1.602219938036406955e-06,3.849991360330945467e-01,1.658173257173108104e-09,1.171006774320668686e+00,1.642992905475896753e-07,1.558540879689155473e-07,7.092118074571127639e-01,1.673361925655910754e-07,6.458539888830711284e+00,0.000000000000000000e+00
6.085905619424958325e-08,2.854198167866130863e-08,1.868829268942353572e+00,9.116699040468836238e-08,1.239364047650207807e-08,0.000000000000000000e+00,1.876790522391564366e-08,3.408763713907954159e-08,4.713089416892164945e-08,2.047615321688220876e-09,2.577408929480499743e-07,4.157952545666959122e-08,8.919399310674102629e-09,4.746547551731742935e-08,4.755778560562344436e-08,3.246289465678102282e+00,3.537731269537842671e-01
1.048808623784872739e-05,4.787937408862485422e-01,3.772000222350393006e+00,3.003086785623975130e-01,2.756086176656368902e+00,5.543219838476223238e+00,0.000000000000000000e+00,2.222335171454316999e-02,2.341845300354827505e-02,5.000856034513319351e-07,1.521413333529231471e+00,5.914493229461766553e-06,4.563917697757323699e-01,4.448637702065493249e-01,8.989150416585378611e-04,5.562472796469437597e+00,0.000000000000000000e+00
3.049947833381870684e-04,1.482335290138604666e-05,2.756654220990252924e+00,1.291021891149983503e-01,2.144372486539438682e-01,2.307846592490515825e+00,1.763177932134248608e-05,0.000000000000000000e+00,1.925804113163032683e-01,2.960713181741104852e-06,3.314420397453748279e+00,1.058454883021050499e-04,1.408491737237352326e-06,7.931540457026973190e-01,1.407373702037089335e-05,2.687706382500059110e+00,0.000000000000000000e+00
4.247296256712634176e-06,5.823110064943807596e-07,2.513816528952785845e+00,3.072860101763554301e-06,7.623471187011463455e-06,2.748178294385148934e+00,5.903251804043312616e-08,1.281247595260410956e-05,0.000000000000000000e+00,3.402768346715996558e-08,2.504696518114174264e+00,2.187231743827200149e-06,6.885372854809892421e-07,2.723072499986969319e-01,3.821608992167922140e-06,4.149424880143181227e+00,3.628340506853170999e-01
3.482830483748243222e-01,1.726649730980279296e+00,3.760540157237246994e+00,3.031069976317612991e-01,1.508629545875207700e+00,3.416896531417883853e+00,5.194198478873807145e-01,1.222421372048286548e-01,1.225705398930359430e-01,0.000000000000000000e+00,3.367452783507228098e+00,2.773095868682569701e-02,2.211993885087854550e-01,1.254928081564268050e+00,3.212984825905003117e-01,5.356859378809346595e+00,0.000000000000000000e+00
5.083996484532742961e-07,2.245945432110552163e-07,2.108629597715528714e+00,3.409435204822991752e-07,4.893806569725604270e-07,2.918498043108955997e+00,1.228760619402662120e-07,1.283719134583458150e-07,4.306813681930251786e-07,6.206806380296892904e-09,0.000000000000000000e+00,3.102677552194450019e-07,2.399670227026682990e-08,1.101295323762578279e-06,3.396521518317895519e-07,3.888359516850534714e+00,6.180617217757650161e-01
8.552001690215213725e-06,8.618679172245782283e-01,3.041066933699693831e+00,5.610926881806906907e-01,1.430947680693735125e+00,3.088584076663165146e+00,4.501640547052851993e-01,1.279351941458752584e-01,3.756492442179463764e-01,2.644350428024344576e-07,2.615010194728178305e+00,0.000000000000000000e+00,2.271489482718129505e-01,2.731333598928133433e-01,4.507881355000058488e-01,2.010452229917988110e+00,0.000000000000000000e+00
5.199279031592190408e-05,1.278527748999733094e+00,2.515349452653610207e+00,8.876254336128470979e-02,8.169713099387734268e-01,4.796526491497201228e+00,3.984601399603934946e-06,1.150250846686514949e-01,2.353229877047341434e-01,1.930436967171172365e-06,1.004583352360385096e+00,1.506299197259566123e-05,0.000000000000000000e+00,7.856136812081471188e-01,1.751752113567529162e-06,4.873303955648990105e+00,0.000000000000000000e+00
3.264424691111049329e-06,2.726393862120251921e-07,4.243712935345461013e+00,7.080340346254454655e-07,1.125901747970695047e-07,4.446699210229736465e+00,9.408583360791483413e-08,2.652983648472452771e-06,5.879955315470375432e-06,8.883915720376522509e-10,9.667608949723904832e-01,3.002042133807029661e-07,4.583921677161762994e-07,0.000000000000000000e+00,1.319351959839764059e-07,4.087167586436230238e+00,0.000000000000000000e+00
6.827221397950391515e-05,6.360231589666556218e-01,3.969345373410484878e+00,3.754742121245119857e-01,1.000510352963188687e+00,2.763107217772403867e+00,1.869513388891838254e-02,2.933829710790470946e-01,5.165134021324156999e-01,1.135191251910838749e-06,8.811472554884812736e-01,1.240138807628139019e-05,1.996135052116675690e-01,1.866135469248776824e+00,0.000000000000000000e+00,3.230322328854466019e+00,2.048662964317353730e+00
1.192989492595594613e-08,2.607372826080132789e-09,1.774871841014717375e-06,2.445612385679837050e-08,2.280162251743833884e-08,1.231064218972545986e-07,1.026420825003103367e-08,6.610181328797118449e-09,1.167855321385695624e-09,3.659425823307063745e-08,1.886965113720902829e-08,7.986112980069394953e-09,1.792350737845999048e-09,2.087970208333159186e-09,3.076698126027534672e-09,0.000000000000000000e+00,1.254804613861819004e-02
