0.000000000000000000e+00,4.460946749206346484e-01,4.732337554618673003e+00,1.138075501421652369e+00,3.951361228362565425e-01,4.855164758799718427e+00,9.109309556833045107e-02,6.861561059561812476e-03,4.167475706265588720e-01,3.840889515466160366e-07,3.538918730272980984e+00,5.585520045621092944e-01,5.188637403274241194e-02,6.732715930325858800e-01,1.061643621625179001e-01,4.441086589540087282e+00,0.000000000000000000e+00
1.254688533807828031e-05,0.000000000000000000e+00,4.113890606553605167e+00,1.806049583730667152e+00,1.409145193706012655e+00,2.985791482585053114e+00,1.311820747240714791e-02,7.856826032370074764e-02,6.778883907956849419e-02,1.180575353870541493e-09,2.527976295371062943e+00,6.492513903759029001e-06,1.212923167869962848e-01,7.288909562556604715e-01,3.127229938630540079e-06,2.720540366668874555e+00,0.000000000000000000e+00
6.953033583697908851e-08,5.129050865656553324e-09,0.000000000000000000e+00,5.209004525810485190e-08,7.927240443844495928e-09,1.285833114537792492e-05,1.558793768541857797e-08,2.752015235565218040e-08,1.435920787310273892e-07,1.099321774522382638e-08,1.386882502618831166e-07,6.529422197577751810e-08,3.055820179404310468e-08,3.642840348576978852e-08,9.539785503046151345e-09,9.849393210500113627e-01,1.290691718264763477e+00
2.156092264704873501e-08,4.872531618047734584e-08,2.681545383058709930e+00,0.000000000000000000e+00,2.318876070944737689e-08,2.602313580025954920e+00,1.825703405181947415e-08,1.847062183598473460e-08,1.071867499708585447e-07,2.690455528821035411e-08,2.534768046231376987e-07,6.338249052249806583e-08,6.786769391265452930e-08,1.614682678537903009e-07,1.659091576248583697e-07,2.470968672968254953e+00,0.000000000000000000e+00
9.666563546924677092e-07,9.438714787619069388e-08,3.351889724928405201e+00,9.960164156829702797e-01,0.000000000000000000e+00,3.350444363772263845e+00,3.077489461801478815e-08,1.964703407251306398e-07,4.061046125621212144e-01,1.473264425210907719e-07,2.491705031738878695e+00,2.316454253762690425e-07,1.623841650807475996e-06,6.545786588024690156e-01,1.115781533718967513e-08,3.117841983521711491e+00,1.847381594761539902e-01
4.802708171147340382e-08,3.635594004324487554e-08,8.189278825626064018e-01,1.372369797589960781e-07,2.873479579228408487e-09,0.000000000000000000e+00,4.037594562903642135e-09,1.679900751657055301e-08,3.250717486579497641e-09,3.271823125444522045e-09,4.995037955097979708e-08,2.592704464299694632e-08,3.350527391000404231e-08,3.546900694764997945e-08,2.850470902572593184e-09,4.354463204942551791e+00,2.750572660176629491e-01
1.353915814098754632e-04,3.581750044310818767e-04,3.603685047209815639e+00,1.233703766707587635e+00,3.016248328067892892e+00,5.942686355957722100e+00,0.000000000000000000e+00,8.328328622901405576e-02,1.671401555839867048e-01,9.124645511643957095e-06,2.612814531553441011e+00,3.408233184684732880e-03,9.750250419301163715e-06,1.097871635099614496e+00,2.326165877646882083e-05,4.302804594495846402e+00,0.000000000000000000e+00
8.351778023347137397e-04,8.389452974496034121e-06,2.171543965700801770e+00,4.666078485440735557e-01,7.208196083872130400e-01,3.206461655089821505e+00,4.306289882107509253e-05,0.000000000000000000e+00,2.610684912124633383e-01,8.608255688841574249e-06,2.039346262522590880e+00,4.137760910580892953e-05,5.582977512024010323e-06,8.049517578359760561e-01,4.391973765091177232e-06,5.039775615468186309e+00,0.000000000000000000e+00
2.076662748325889075e-07,1.271013034039099224e-08,3.501360286925634835e+00,7.919497998338800304e-01,6.911731818227311081e-07,2.671370096977987885e+00,6.920126156977735101e-08,2.850352892643564687e-06,0.000000000000000000e+00,1.029656985925655358e-07,1.650225675294764033e-06,2.440568388273057030e-07,1.466920091933397499e-09,6.610727203993955658e-07,8.192593188327578543e-07,4.850587984794103136e+00,5.708345378414366733e-01
3.214744634349257502e-01,1.361948024922247757e+00,6.396697424178819702e+00,1.299612974382268860e+00,1.262631679600472401e+00,4.235793990956732813e+00,2.213571502492339416e-01,1.563846416703545406e-01,4.225460533925464723e-01,0.000000000000000000e+00,5.530465681709960002e+00,5.130496878604606792e-02,3.091482136822085169e-01,1.155449046766358290e+00,2.942656899074282961e-01,4.052333150055534183e+00,1.410770853523175272e-01
